date,SPY,IWM,QQQ,MDY,TLT,GLD,USO
2006-11-22,1.0957714124659967,1.058241320383605,1.0597699096696835,1.0332183042590009,1.0906610958497565,1.0486577449685364,0.7543370171354039
2006-11-24,1.0913392310716732,1.0534138304216238,1.0578746255053544,1.0304998816615045,1.0925895830557188,1.065436268888033,0.7615407496839481
2006-11-27,1.0763317018738374,1.0298141355470134,1.0339447384977911,1.0103556912489404,1.0965682094876614,1.0687919864729303,0.7688915292293182
2006-11-28,1.0809975011444954,1.0332998748398299,1.0370250627878292,1.0138407679479786,1.0988596348291753,1.0666107604419988,0.7749191662132419
2006-11-29,1.0922720230236374,1.0467095970799265,1.0441326349951179,1.0289662531918569,1.09632699544086,1.0597315681952049,0.7959424001995603
2006-11-30,1.0927386989251815,1.0468433766464817,1.0434219804108107,1.0296636016088914,1.1035611106454672,1.080369144935587,0.8024111220919643
2006-12-01,1.0903282998984907,1.0429551058751323,1.0344190214027713,1.0302213778572182,1.1063696291407903,1.0758389998017135,0.8093208167288541
2006-12-04,1.098648567372964,1.063604807501499,1.0486344737266138,1.0422103004772933,1.1083056835636376,1.0758389998017135,0.7968245139345238
2006-12-05,1.1033914661413233,1.0644091171245438,1.0524249394188503,1.0461835915268998,1.1031019607523775,1.0706376343448734,0.7982946474107989
2006-12-06,1.1024585942106273,1.0607888449311509,1.0486344737266138,1.0429771467387736,1.1009233229768165,1.051845641471445,0.7922670104268753
2006-12-07,1.0976377961572457,1.0562294163249615,1.035366560848514,1.0401190238659441,1.1000769477854109,1.0525167977894223,0.7918259816003922
2006-12-08,1.0996591786312182,1.0563642631147134,1.0401049765321806,1.0385856516095477,1.0920885612291986,1.0411073964037654,0.7877095630012241
2006-12-11,1.1028472908484173,1.05904550445098,1.043895955406526,1.0385158975518505,1.0968087028471403,1.0498322365225023,0.779182631809236
2006-12-12,1.101992078266547,1.0532801136329037,1.0377357173721367,1.0344034186534137,1.0991084160928615,1.0489933231275255,0.7725669190020034
2006-12-13,1.1031580882011853,1.0546202948561914,1.0396316173549964,1.0354490889857448,1.0893055550650879,1.0483221668095482,0.7774184604213062
2006-12-14,1.1128779035078988,1.0589111598839085,1.0512407203845158,1.0415827061179563,1.085312082474304,1.0422818879577311,0.7899147632156367
2006-12-15,1.1129793965188775,1.0579732590278135,1.0539449848252036,1.0387064561575894,1.0859178922374984,1.023489959089292,0.7982946474107989
2006-12-18,1.1099306072529191,1.0446983207996337,1.0435075791865638,1.0313581320004268,1.0862803258919242,1.0241611154072694,0.7815348790204745
2006-12-19,1.112041645885526,1.0440273512982987,1.0401866751239062,1.0289088614235402,1.084827708524931,1.0369127654238914,0.7938841908999762
2006-12-20,1.1114162122008513,1.0500734218170176,1.0363907697013162,1.0315680347066472,1.084707281673361,1.0338926259979828,0.7946192576381138
2006-12-21,1.1073496135907537,1.0452257801699758,1.029037896446007,1.0275088481645045,1.0901531554249413,1.0298658161000978,0.7841811641433676
2006-12-22,1.1005472624719632,1.0383583872349056,1.0183628874909791,1.0186910129038602,1.0818024072830354,1.0343960252389603,0.7780064801626181
2006-12-26,1.1070373766208088,1.0531708174220293,1.0226325626364405,1.0272984330317811,1.0850698594652515,1.0399329048497998,0.7591885024727096
2006-12-27,1.1143087230243733,1.0656944305199718,1.0278514194103932,1.0361171009854924,1.0770915625315527,1.0439597787526744,0.7549250368767156
2006-12-28,1.1119630267919156,1.060846726095095,1.0228697554071415,1.0317783217327448,1.0746632065987862,1.0553691801383314,0.7541899701385781
2006-12-29,1.1073496135907541,1.0507472163209313,1.0238184238535237,1.024219646496172,1.0738128676271075,1.0605704815901822,0.7586004266494007
2007-01-03,1.105395173315512,1.0524977762521368,1.0257165818376623,1.0293985490003041,1.0814629635541935,1.044966449224651,0.7262570415153698
2007-01-04,1.1077403896755778,1.0553255410554798,1.0451679285814703,1.0305882752332423,1.0880206416380127,1.0343960252389606,0.6967068763370634
2007-01-05,1.0989051391453988,1.0332415542310407,1.0401866751239057,1.0189709258810293,1.0832849331739076,1.009563753513715,0.7031755982294674
2007-01-08,1.1039879475249945,1.0292014866544679,1.0408985613452741,1.0191109464229269,1.0852279061950498,1.0147651189705549,0.6981770658953358
2007-01-09,1.1030493971043223,1.038897083837727,1.0461169049371177,1.024919749205659,1.0852279061950498,1.0209731548993717,0.6953837337756169
2007-01-10,1.1067248997146681,1.0469764656568517,1.058451647468522,1.0319881603856522,1.0803704736421944,1.016610766842498,0.6668627293290997
2007-01-11,1.1115722507070922,1.0534401971123575,1.0693635412849853,1.0377267607374971,1.0740562437358758,1.0172819231604753,0.6518671323267049
2007-01-12,1.120017285003572,1.0635395185530159,1.0748194881932172,1.04878402792212,1.0690771591630024,1.043120801352708,0.656130597922699
2007-01-16,1.1178277872348186,1.0564029342611225,1.074108012517536,1.0410859726767783,1.0713847999692698,1.0397651477728,0.6371655732359647
2007-01-17,1.1182968624983245,1.0518239817482231,1.0653313668194901,1.0436755200088137,1.0681057447211635,1.0510067280764679,0.6501029609387754
2007-01-18,1.1145432206667605,1.0430710565365253,1.0456426220321375,1.0341574539320566,1.0713847999692698,1.0446308710656622,0.6355483927628637
2007-01-19,1.11673295837171,1.047111751891449,1.0477769464227595,1.039265961845363,1.0684696918189664,1.057047006928285,0.6531902748881515
2007-01-22,1.1132928331698038,1.0394360943297238,1.0363907697013157,1.0363271958516511,1.0710195556342867,1.0523490407124223,0.6445163527813348
2007-01-23,1.1165765199718092,1.0492656594130434,1.0337816492236047,1.0419257756615985,1.0639766387763077,1.0776846476736561,0.6711261949250937
2007-01-24,1.1255687687530134,1.0607122559723534,1.0508612735332465,1.0529132247352115,1.0638561398560054,1.07936247446361,0.6777418516503291
2007-01-25,1.1123545226853278,1.0473804410255911,1.0373396434205415,1.0433954789250188,1.0562051791041325,1.074832201319758,0.6655395867676532
2007-01-26,1.1113383129158296,1.0512858501459175,1.0335445590893255,1.0445149386737569,1.0553557049572406,1.0766778491917008,0.6803881367732222
2007-01-29,1.1107125593162268,1.0604426879485198,1.0344929196264423,1.0507438030821814,1.053048352425902,1.0699664780268958,0.6611291302568306
2007-01-30,1.1164985407080552,1.0662328132336174,1.0349675104406877,1.054872871788647,1.0542619178080612,1.077516826591667,0.6962658475105804
2007-01-31,1.124005104562595,1.0685220697676443,1.0454049160793275,1.0604014413276457,1.0631273808356123,1.0877517364233582,0.7092032352133911
2007-02-01,1.130729076523971,1.0799677246594281,1.043744361411577,1.0718790904045254,1.061847223944865,1.0942953505111637,0.7033225891442961
2007-02-02,1.1322931406080499,1.0806414563855065,1.047540369470589,1.072858465558053,1.0631889275329438,1.0785234970636437,0.7253749277804067
2007-02-05,1.132605777471655,1.080506860707095,1.046591187842098,1.076568113171955,1.0646519948661117,1.0790268322996321,0.7218465289225502
2007-02-06,1.1329189741863845,1.0832001553876967,1.0451679285814701,1.0802774405192928,1.0705045524737122,1.0870805801053811,0.7234637093956512
2007-02-07,1.1354209488612792,1.0931646300386033,1.0546560499551971,1.0861558692530966,1.0736744235924778,1.0843959548334718,0.7093502261282199
2007-02-08,1.1339355038708112,1.091414132885233,1.0544191650937613,1.0853162584282148,1.07452649221373,1.0993288308810256,0.7314025647643304
2007-02-09,1.1254905495530634,1.0814495326786562,1.040898561345274,1.0806270435008465,1.0684316395283446,1.1093960476407063,0.7349309636221869
2007-02-12,1.1216593283514054,1.0784864188628807,1.036865771061248,1.0748890196288172,1.06599240121701,1.1018456350709456,0.7111143975161496
2007-02-13,1.1311206523961153,1.0864318327819447,1.0404236626217631,1.0846166681452303,1.0636766887127318,1.104697953414865,0.7256689656920613
2007-02-14,1.1385487571145085,1.088047985368244,1.0579773645635415,1.0923139547508178,1.0737959314750312,1.1135906786205803,0.7122905491627675
2007-02-15,1.1400342820837088,1.088855559438713,1.0641449924202981,1.092524433936854,1.076965298112671,1.1142618349385576,0.7108203596044951
2007-02-16,1.1394871475777166,1.0930297832488518,1.060586792950518,1.0946237172123099,1.0807457355309584,1.1134228575385914,0.7255219186952354
2007-02-20,1.1419110630101248,1.1035332683917551,1.0686522708821478,1.1019024794717136,1.0831840369487737,1.0958053562191286,0.7155248540269723
2007-02-21,1.141440788065638,1.1055538357916397,1.0719734828540706,1.1049117041095642,1.0813550045933003,1.130033560376099,0.7330197452374315
2007-02-22,1.1405818964620933,1.1094588682449553,1.077429121853037,1.1100904144537578,1.0755018704358417,1.126677906796191,0.7399294959563186
2007-02-23,1.136124281830976,1.103533268391755,1.0736337296125558,1.1058910792630918,1.0831840369487737,1.1362416603099048,0.7418406582590769
2007-02-26,1.1351079920827458,1.1027259454326264,1.0684150781114468,1.10505146843821,1.0903771450447373,1.1426174533157212,0.748309380151481
2007-02-27,1.0907733015636487,1.051016596011259,1.0245302074384701,1.064740220580393,1.1041543804492513,1.097483311019061,0.7343428877988782
2007-02-28,1.10195480817741,1.061520457821173,1.027851419410393,1.072089249323997,1.0991564859372636,1.1154363264925233,0.7524257987506491
2007-03-01,1.0986708014604762,1.0559990216702175,1.0231070508142641,1.067680267640362,1.0984590047466622,1.1043624392608657,0.7533079124856126
2007-03-02,1.0842831874148033,1.0349918002730705,1.0076881864452165,1.0487840279221197,1.1039662810581097,1.0689597435499296,0.7499265045425847
2007-03-05,1.0739622519579601,1.0122344583895635,0.9998600039207095,1.0274389660001808,1.1058015113245556,1.055872515374319,0.7294913463795752
2007-03-06,1.0923370457327994,1.0398397558092878,1.0164650374161057,1.0459148878794793,1.102497015813969,1.0763423350377015,0.739782448959493
2007-03-07,1.0912429366782792,1.0364733571809583,1.0124320418592363,1.051793380666596,1.1067815019455307,1.0788591392276217,0.7540429792237503
2007-03-08,1.1004694431656743,1.0442837359767652,1.0193115559373611,1.0621513137814862,1.1058015113245554,1.0818792786535303,0.7540429792237503
2007-03-09,1.1007821600080114,1.0527665281641139,1.018362887490979,1.064110832728296,1.094174662752565,1.0780201618276555,0.736695135010117
2007-03-12,1.1024243633133084,1.0557297047577245,1.0250050035255591,1.0673298319657414,1.0984590047466622,1.0800336307815872,0.7255219186952359
2007-03-13,1.0809992606766015,1.0286628528294814,1.00507875805824,1.0482944684519817,1.1050671309430482,1.0691275646319187,0.7194942817113122
